Player,Team,S/C,Pos,DOB,Birth City,S/P,Ctry,Ntnlty,Ht,Wt,Draft Yr,Round,Overall,1st Season,HOF,GP,G,A,P
Milan Lucic,BOS,L,L,1988-06-07,Vancouver,BC,CAN,CAN,75,236,2006,2,50,20072008,N,79,6,14,20
Matt Luff,DET,R,R,1997-05-05,Oakville,ON,CAN,CAN,74,196,--,--,--,20182019,N,33,8,3,11
Isac Lundestrom,ANA,L,C,1999-11-06,Gallivare,--,SWE,SWE,72,193,2018,1,23,20182019,N,15,0,2,2
Ilya Lyubushkin,TOR,R,D,1994-04-06,Moscow,--,RUS,RUS,74,200,--,--,--,20182019,N,41,0,4,4
Olli Maatta,DET,L,D,1994-08-22,Jyväskylä,--,FIN,FIN,74,207,2012,1,22,20132014,N,60,1,13,14
Kurtis MacDermid,NJD,L,L,1994-03-25,Quebec City,QC,CAN,CAN,77,233,--,--,--,20172018,N,11,0,1,1
Andrew MacDonald,--,L,D,1986-09-07,Judique,NS,CAN,CAN,73,204,2006,6,160,20082009,N,47,0,9,9
Mackenzie MacEachern,STL,L,L,1994-03-09,Bloomfield Hills,MI,USA,USA,74,193,2012,3,67,20182019,N,29,3,2,5
Nathan MacKinnon,COL,R,C,1995-09-01,Halifax,NS,CAN,CAN,72,200,2013,1,1,20132014,N,82,41,58,99
Saku Maenalanen,--,L,R,1994-05-29,Kemi,--,FIN,FIN,76,214,2013,5,125,20182019,N,34,4,4,8
Josh Mahura,FLA,L,D,1998-05-05,St. Albert,AB,CAN,CAN,72,193,2016,3,85,20182019,N,17,1,4,5
Denis Malgin,--,R,C,1997-01-18,Olten,--,CHE,CHE,69,182,2015,4,102,20162017,N,50,7,9,16
Evgeni Malkin,PIT,L,C,1986-07-31,Magnitogorsk,--,RUS,RUS,75,195,2004,1,2,20062007,N,68,21,51,72
Brad Malone,EDM,L,C,1989-05-20,Miramichi,NB,CAN,CAN,74,212,2007,4,105,20112012,N,16,0,0,0
Andrew Mangiapane,CGY,L,L,1996-04-04,Toronto,ON,CAN,CAN,70,184,2015,6,166,20172018,N,44,8,5,13
Brandon Manning,--,L,D,1990-06-04,Prince George,BC,CAN,CAN,73,205,--,--,--,20112012,N,39,2,2,4
Josh Manson,COL,R,D,1991-10-07,Hinsdale,IL,USA,CAN,75,218,2011,6,160,20142015,N,74,3,13,16
Anthony Mantha,VGK,L,R,1994-09-16,Longueuil,QC,CAN,CAN,77,234,2013,1,20,20152016,N,67,25,23,48
Brad Marchand,BOS,L,L,1988-05-11,Halifax,NS,CAN,CAN,69,176,2006,3,71,20092010,N,79,36,64,100
Jonathan Marchessault,VGK,R,R,1990-12-27,Cap-Rouge,QC,CAN,CAN,69,185,--,--,--,20122013,N,82,25,34,59
Martin Marincin,--,L,D,1992-02-18,Kosice,--,SVK,SVK,77,217,2010,2,46,20132014,N,24,1,4,5
Patrick Marleau,--,L,C,1979-09-15,Aneroid,SK,CAN,CAN,74,215,1997,1,2,19971998,N,82,16,21,37
Mitch Marner,TOR,R,R,1997-05-05,Markham,ON,CAN,CAN,72,180,2015,1,4,20162017,N,82,26,68,94
Pat Maroon,BOS,L,L,1988-04-23,St. Louis,MO,USA,USA,75,234,2007,6,161,20112012,N,74,10,18,28
Matt Martin,NYI,L,L,1989-05-08,Windsor,ON,CAN,CAN,75,215,2008,5,148,20092010,N,67,6,8,14
Alec Martinez,VGK,L,D,1987-07-26,Rochester Hills,MI,USA,USA,73,210,2007,4,95,20092010,N,60,4,14,18
Jordan Martinook,CAR,L,L,1992-07-25,Brandon,MB,CAN,CAN,72,196,2012,2,58,20142015,N,82,15,10,25
Andreas Martinsen,--,L,L,1990-06-13,Bærum,--,NOR,NOR,74,225,--,--,--,20152016,N,24,1,3,4
Mike Matheson,MTL,L,D,1994-02-27,Pointe-Claire,QC,CAN,CAN,74,196,2012,1,23,20152016,N,75,8,19,27
Auston Matthews,TOR,L,C,1997-09-17,San Ramon,CA,USA,USA,75,215,2016,1,1,20162017,N,68,37,36,73
Scott Mayfield,NYI,R,D,1992-10-14,St. Louis,MO,USA,USA,77,220,2011,2,34,20132014,N,79,4,15,19
Charlie McAvoy,BOS,R,D,1997-12-21,Long Beach,NY,USA,USA,73,209,2016,1,14,20172018,N,54,7,21,28
Jake McCabe,TOR,L,D,1993-10-12,Eau Claire,WI,USA,USA,73,211,2012,2,44,20132014,N,59,4,10,14
Jared McCann,SEA,L,L,1996-05-31,Stratford,ON,CAN,CAN,73,191,2014,1,24,20152016,N,78,19,16,35
Max McCormick,SEA,L,L,1992-05-01,De Pere,WI,USA,USA,71,188,2011,6,171,20152016,N,14,1,0,1
Ian McCoshen,--,L,D,1995-08-05,Anaheim,CA,USA,USA,75,218,2013,2,31,20162017,N,19,1,1,2
Connor McDavid,EDM,L,C,1997-01-13,Richmond Hill,ON,CAN,CAN,73,194,2015,1,1,20152016,N,78,41,75,116
Ryan McDonagh,NSH,L,D,1989-06-13,St. Paul,MN,USA,USA,73,215,2007,1,12,20102011,N,82,9,37,46
Brock McGinn,ANA,L,L,1994-02-02,Fergus,ON,CAN,CAN,72,187,2012,2,47,20152016,N,82,10,16,26
Jamie McGinn,--,L,L,1988-08-05,Fergus,ON,CAN,CAN,73,205,2006,2,36,20082009,N,19,4,3,7
Greg McKegg,EDM,L,C,1992-06-17,St. Thomas,ON,CAN,CAN,72,195,2010,3,62,20132014,N,41,6,5,11
Cody McLeod,--,L,L,1984-06-26,Binscarth,MB,CAN,CAN,74,204,--,--,--,20072008,N,38,1,0,1
Michael McLeod,NJD,R,C,1998-02-03,Mississauga,ON,CAN,CAN,74,190,2016,1,12,20182019,N,21,0,3,3
Brayden McNabb,VGK,L,D,1991-01-21,Davidson,SK,CAN,CAN,76,215,2009,3,66,20112012,N,81,4,12,16
Adam McQuaid,--,R,D,1986-10-12,Charlottetown,PE,CAN,CAN,76,210,2005,2,55,20092010,N,50,3,4,7
Wade Megan,--,L,C,1990-07-22,Canton,NY,USA,USA,73,191,2009,5,138,20162017,N,11,0,1,1
Jaycob Megna,CHI,L,D,1992-12-10,Plantation,FL,USA,USA,78,220,2012,7,210,20162017,N,28,1,3,4
Timo Meier,NJD,L,R,1996-10-08,Herisau,--,CHE,CHE,73,220,2015,1,9,20162017,N,78,30,36,66
Jon Merrill,MIN,L,D,1992-02-03,Oklahoma City,OK,USA,USA,75,204,2010,2,38,20132014,N,57,3,12,15
Victor Mete,PHI,L,D,1998-06-07,Woodbridge,ON,CAN,CAN,69,187,2016,4,100,20172018,N,71,0,13,13
Colin Miller,WPG,R,D,1992-10-29,Sault Ste. Marie,ON,CAN,CAN,73,200,2012,5,151,20152016,N,65,3,26,29
J.T. Miller,VAN,L,C,1993-03-14,East Palestine,OH,USA,USA,73,218,2011,1,15,20122013,N,75,13,34,47
Kevan Miller,--,R,D,1987-11-15,Los Angeles,CA,USA,USA,74,210,--,--,--,20132014,N,39,0,7,7
Casey Mittelstadt,COL,L,C,1998-11-22,Eden Prairie,MN,USA,USA,73,195,2017,1,8,20172018,N,77,12,13,25
Sean Monahan,WPG,L,C,1994-10-12,Brampton,ON,CAN,CAN,74,202,2013,1,6,20132014,N,78,34,48,82
Brandon Montour,FLA,R,D,1994-04-11,Brantford,ON,CAN,CAN,72,199,2014,2,55,20162017,N,82,8,27,35
John Moore,--,L,D,1990-11-19,Winnetka,IL,USA,USA,75,207,2009,1,21,20102011,N,61,4,9,13
Trevor Moore,LAK,L,L,1995-03-31,Thousand Oaks,CA,USA,USA,71,195,--,--,--,20182019,N,25,2,6,8
Josh Morrissey,WPG,L,D,1995-03-28,Calgary,AB,CAN,CAN,72,195,2013,1,13,20152016,N,59,6,25,31
Joe Morrow,--,L,D,1992-12-09,Edmonton,AB,CAN,CAN,72,196,2011,1,23,20142015,N,41,1,6,7
Tyler Motte,TBL,L,C,1995-03-10,St. Clair,MI,USA,USA,70,194,2013,4,121,20162017,N,74,9,7,16
Mirco Mueller,--,L,D,1995-03-21,Winterthur,--,CHE,CHE,75,210,2013,1,18,20142015,N,53,1,10,11
Connor Murphy,CHI,R,D,1993-03-26,Dublin,OH,USA,USA,76,212,2011,1,20,20132014,N,52,5,8,13
Ryan Murray,--,L,D,1993-09-27,Regina,SK,CAN,CAN,73,206,2012,1,2,20132014,N,56,1,28,29
Jake Muzzin,TOR,L,D,1989-02-21,Woodstock,ON,CAN,CAN,75,227,2007,5,141,20102011,N,80,9,28,37
Philippe Myers,TBL,R,D,1997-01-25,Moncton,NB,CAN,CAN,78,213,--,--,--,20182019,N,21,1,1,2
Tyler Myers,VAN,R,D,1990-02-01,Houston,TX,USA,CAN,80,229,2008,1,12,20092010,N,80,9,22,31
Vladislav Namestnikov,WPG,L,C,1992-11-22,Zhukovskiy,--,RUS,RUS,72,181,2011,1,27,20132014,N,78,11,20,31
Riley Nash,NYR,R,C,1989-05-09,Consort,AB,CAN,CAN,73,187,2007,1,21,20112012,N,78,3,9,12
James Neal,--,L,L,1987-09-03,Whitby,ON,CAN,CAN,75,212,2005,2,33,20082009,N,63,7,12,19
Brock Nelson,NYI,L,C,1991-10-15,Warroad,MN,USA,USA,76,210,2010,1,30,20132014,N,82,25,28,53
Casey Nelson,--,R,D,1992-07-18,Wisconsin Rapids,WI,USA,USA,73,185,--,--,--,20152016,N,38,1,5,6
Patrik Nemeth,--,L,D,1992-02-08,Stockholm,--,SWE,SWE,76,230,2010,2,41,20132014,N,74,1,9,10
Valeri Nichushkin,COL,L,R,1995-03-04,Chelyabinsk,--,RUS,RUS,76,210,2013,1,10,20132014,N,57,0,10,10
Nino Niederreiter,WPG,L,R,1992-09-08,Chur,--,CHE,CHE,74,218,2010,1,5,20102011,N,82,23,30,53
Frans Nielsen,--,L,C,1984-04-24,Herning,--,DNK,DNK,73,186,2002,3,87,20062007,N,72,10,25,35
Matt Nieto,PIT,L,L,1992-11-05,Long Beach,CA,USA,USA,71,187,2011,2,47,20132014,N,64,4,19,23
Boo Nieves,--,L,C,1994-01-23,Syracuse,NY,USA,USA,75,214,2012,2,59,20162017,N,43,4,6,10
Sami Niku,--,L,D,1996-10-10,Haapavesi,--,FIN,FIN,73,176,2015,7,198,20172018,N,30,1,3,4
Matt Niskanen,--,R,D,1986-12-06,Virginia,MN,USA,USA,73,203,2005,1,28,20072008,N,80,8,17,25
Stefan Noesen,CAR,R,R,1993-02-12,Plano,TX,USA,USA,73,205,2011,1,21,20142015,N,41,3,5,8
Jordan Nolan,--,L,C,1989-06-23,"Garden River, First Nations",ON,CAN,CAN,75,219,2009,7,186,20112012,N,14,0,2,2
Joakim Nordstrom,--,L,C,1992-02-25,Stockholm,--,SWE,SWE,73,194,2010,3,90,20132014,N,70,7,5,12
Tomas Nosek,NJD,L,L,1992-09-01,Pardubice,--,CZE,CZE,75,205,--,--,--,20152016,N,68,8,9,17
Ryan Nugent-Hopkins,EDM,L,C,1993-04-12,Burnaby,BC,CAN,CAN,73,192,2011,1,1,20112012,N,82,28,41,69
Darnell Nurse,EDM,L,D,1995-02-04,Hamilton,ON,CAN,CAN,76,215,2013,1,7,20142015,N,82,10,31,41
Markus Nutivaara,--,L,D,1994-06-06,Oulu,--,FIN,FIN,73,187,2015,7,189,20162017,N,80,5,16,21
Alex Nylander,CBJ,R,L,1998-03-02,Calgary,AB,CAN,CAN,73,192,2016,1,8,20162017,N,12,2,2,4
William Nylander,TOR,R,R,1996-05-01,Calgary,AB,CAN,SWE,72,202,2014,1,8,20152016,N,54,7,20,27
Gustav Nyquist,NSH,L,C,1989-09-01,Halmstad,--,SWE,SWE,71,180,2008,4,121,20112012,N,81,22,38,60
Ryan O'Reilly,NSH,L,C,1991-02-07,Clinton,ON,CAN,CAN,73,207,2009,2,33,20092010,N,82,28,49,77
Jordan Oesterle,CGY,L,D,1992-06-25,Dearborn Heights,MI,USA,USA,72,187,--,--,--,20142015,N,71,6,14,20
Kyle Okposo,FLA,R,R,1988-04-16,St. Paul,MN,USA,USA,72,216,2006,1,7,20072008,N,78,14,15,29
Jamie Oleksiak,SEA,L,D,1992-12-21,Toronto,ON,CAN,CAN,79,257,2011,1,14,20122013,N,57,4,8,12
Dmitry Orlov,CAR,L,D,1991-07-23,Novokuznetsk,--,RUS,RUS,71,214,2009,2,55,20112012,N,82,3,26,29
Brooks Orpik,--,L,D,1980-09-26,San Francisco,CA,USA,USA,75,217,2000,1,18,20022003,N,53,2,7,9
T.J. Oshie,WSH,R,R,1986-12-23,Everett,WA,USA,USA,72,187,2005,1,24,20082009,N,69,25,29,54
Xavier Ouellet,PIT,L,D,1993-07-29,Bayonne,--,FRA,FRA,72,197,2011,2,48,20132014,N,19,0,3,3
Alex Ovechkin,WSH,R,L,1985-09-17,Moscow,--,RUS,RUS,75,238,2004,1,1,20052006,N,81,51,38,89
Igor Ozhiganov,--,R,D,1992-10-13,Krasnogorsk,--,RUS,RUS,74,210,--,--,--,20182019,N,53,3,4,7
Magnus Paajarvi,--,L,L,1991-04-12,Norrkoping,--,SWE,SWE,75,206,2009,1,10,20102011,N,80,11,8,19
Max Pacioretty,WSH,L,L,1988-11-20,New Canaan,CT,USA,USA,74,217,2007,1,22,20082009,N,66,22,18,40
Jean-Gabriel Pageau,NYI,R,C,1992-11-11,Ottawa,ON,CAN,CAN,71,185,2011,4,96,20122013,N,39,4,8,12
Ondrej Palat,NJD,L,L,1991-03-28,Frydek-Mistek,--,CZE,CZE,72,194,2011,7,208,20122013,N,64,8,26,34
Kyle Palmieri,NYI,R,C,1991-02-01,Smithtown,NY,USA,USA,71,196,2009,1,26,20102011,N,74,27,23,50
Artemi Panarin,NYR,R,L,1991-10-30,Korkino,--,RUS,RUS,72,175,--,--,--,20152016,N,79,28,59,87
Richard Panik,--,L,R,1991-02-07,Martin,--,SVK,SVK,74,203,2009,2,52,20122013,N,75,14,19,33
Cedric Paquette,--,L,C,1993-08-13,Gaspe,QC,CAN,CAN,72,205,2012,4,101,20132014,N,80,13,4,17
Colton Parayko,STL,R,D,1993-05-12,St. Albert,AB,CAN,CAN,78,228,2012,3,86,20152016,N,80,10,18,28
Zach Parise,COL,L,L,1984-07-28,Minneapolis,MN,USA,USA,71,195,2003,1,17,20052006,N,74,28,33,61
David Pastrnak,BOS,R,R,1996-05-25,Havirov,--,CZE,CZE,72,196,2014,1,25,20142015,N,66,38,43,81
Greg Pateryn,--,R,D,1990-06-20,Sterling Heights,MI,USA,USA,74,221,2008,5,128,20122013,N,80,1,6,7
Nolan Patrick,--,R,C,1998-09-19,Winnipeg,MB,CAN,CAN,74,201,2017,1,2,20172018,N,72,13,18,31
Nicholas Paul,TBL,L,L,1995-03-20,Mississauga,ON,CAN,CAN,75,229,2013,4,101,20152016,N,20,1,1,2
Joe Pavelski,DAL,R,C,1984-07-11,Plover,WI,USA,USA,73,196,2003,7,205,20062007,N,75,38,26,64
Tanner Pearson,MTL,L,L,1992-08-10,Kitchener,ON,CAN,CAN,73,207,2012,1,30,20132014,N,80,18,9,27
Matthew Peca,STL,L,C,1993-04-27,Petawawa,ON,CAN,CAN,70,181,2011,7,201,20162017,N,39,3,7,10
Adam Pelech,NYI,L,D,1994-08-16,Toronto,ON,CAN,CAN,75,210,2012,3,65,20152016,N,78,5,16,21
Brendan Perlini,--,L,L,1996-04-27,Guildford,--,GBR,GBR,75,211,2014,1,12,20162017,N,68,14,7,21
Mathieu Perreault,--,L,C,1988-01-05,Drummondville,QC,CAN,CAN,70,189,2006,6,177,20092010,N,82,15,15,30
David Perron,DET,R,L,1988-05-28,Sherbrooke,QC,CAN,CAN,72,195,2007,1,26,20072008,N,57,23,23,46
Corey Perry,EDM,R,R,1985-05-16,Peterborough,ON,CAN,CAN,75,208,2003,1,28,20052006,N,31,6,4,10
Brett Pesce,CAR,R,D,1994-11-15,Tarrytown,NY,USA,USA,75,206,2013,3,66,20152016,N,73,7,22,29
Nic Petan,NYR,L,C,1995-03-22,Delta,BC,CAN,CAN,69,175,2013,2,43,20152016,N,18,1,2,3
Alexander Petrovic,DAL,R,D,1992-03-03,Edmonton,AB,CAN,CAN,77,208,2010,2,36,20122013,N,35,0,2,2
Jeff Petry,DET,R,D,1987-12-09,Ann Arbor,MI,USA,USA,75,208,2006,2,45,20102011,N,82,13,33,46
Elias Pettersson,VAN,L,C,1998-11-12,Sundsvall,--,SWE,SWE,74,176,2017,1,5,20182019,N,71,28,38,66
Marcus Pettersson,PIT,L,D,1996-05-08,Skelleftea,--,SWE,SWE,75,177,2014,2,38,20172018,N,84,2,23,25
Dion Phaneuf,--,L,D,1985-04-10,Edmonton,AB,CAN,CAN,76,222,2003,1,9,20052006,N,67,1,5,6
Blake Pietila,--,L,L,1993-02-20,Milford,MI,USA,USA,71,200,2011,5,129,20152016,N,19,0,1,1
Alex Pietrangelo,VGK,R,D,1990-01-18,King City,ON,CAN,CAN,75,215,2008,1,4,20082009,N,71,13,28,41
Lawrence Pilut,--,L,D,1995-12-30,Tingsryd,--,SWE,SWE,71,194,--,--,--,20182019,N,33,1,5,6
Neal Pionk,WPG,R,D,1995-07-29,Omaha,NE,USA,USA,72,190,--,--,--,20172018,N,73,6,20,26
Brandon Pirri,--,L,C,1991-04-10,Toronto,ON,CAN,CAN,73,180,2009,2,59,20102011,N,31,12,6,18
Tyler Pitlick,NYR,R,C,1991-11-01,Minneapolis,MN,USA,USA,74,199,2010,2,31,20132014,N,47,8,4,12
Brayden Point,TBL,R,C,1996-03-13,Calgary,AB,CAN,CAN,70,178,2014,3,79,20162017,N,79,41,51,92
Roman Polak,--,R,D,1986-04-28,Ostrava,--,CZE,CZE,74,240,2004,6,180,20062007,N,77,1,8,9
Jason Pominville,--,R,R,1982-11-30,Repentigny,QC,CAN,CAN,71,180,2001,2,55,20032004,N,73,16,15,31
Derrick Pouliot,DAL,L,D,1994-01-16,Estevan,SK,CAN,CAN,73,204,2012,1,8,20142015,N,62,3,9,12
Nate Prosser,--,R,D,1986-05-07,Elk River,MN,USA,USA,74,201,--,--,--,20092010,N,15,0,0,0
Dalton Prout,--,R,D,1990-03-13,Kingsville,ON,CAN,CAN,75,215,2010,6,154,20112012,N,20,1,1,2
Ivan Provorov,CBJ,L,D,1997-01-13,Yaroslavl,--,RUS,RUS,73,220,2015,1,7,20162017,N,82,7,19,26
Jesse Puljujarvi,PIT,R,R,1998-05-07,Alvkarleby,--,SWE,FIN,76,201,2016,1,4,20162017,N,46,4,5,9
Ryan Pulock,NYI,R,D,1994-10-06,Dauphin,MB,CAN,CAN,74,216,2013,1,15,20152016,N,82,9,28,37
Tom Pyatt,--,L,L,1987-02-14,Thunder Bay,ON,CAN,CAN,71,185,2005,4,107,20092010,N,37,0,2,2
Mark Pysyk,CGY,R,D,1992-01-11,Sherwood Park,AB,CAN,CAN,73,205,2010,1,23,20122013,N,70,1,10,11
John Quenneville,--,L,C,1996-04-16,Edmonton,AB,CAN,CAN,73,195,2014,1,30,20162017,N,19,1,0,1
Alan Quine,--,L,C,1993-02-25,Belleville,ON,CAN,CAN,72,203,2013,6,166,20152016,N,13,3,2,5
Lukas Radil,--,R,C,1990-08-05,Caslav,--,CZE,CZE,76,205,--,--,--,20182019,N,36,7,4,11
Alexander Radulov,--,L,R,1986-07-05,Nizhny Tagil,--,RUS,RUS,73,200,2004,1,15,20062007,N,70,29,43,72
Michael Raffl,--,L,L,1988-12-01,Villach,--,AUT,AUT,73,205,--,--,--,20132014,N,67,6,12,18
Rickard Rakell,PIT,R,R,1993-05-05,Sundbyberg,--,SWE,SWE,73,195,2011,1,30,20122013,N,69,18,25,43
Mikko Rantanen,COL,L,R,1996-10-29,Nousiainen,--,FIN,FIN,76,215,2015,1,10,20152016,N,74,31,56,87
Victor Rask,--,L,C,1993-03-01,Leksand,--,SWE,SWE,74,199,2011,2,42,20142015,N,49,3,6,9
Michael Rasmussen,DET,L,C,1999-04-17,Surrey,BC,CAN,CAN,78,220,2017,1,9,20182019,N,62,8,10,18
Ty Rattie,--,R,R,1993-02-05,Calgary,AB,CAN,CAN,72,183,2011,2,32,20132014,N,50,4,7,11
Matt Read,--,R,R,1986-06-14,Ilderton,ON,CAN,CAN,70,188,--,--,--,20112012,N,12,1,0,1
Ryan Reaves,TOR,R,R,1987-01-20,Winnipeg,MB,CAN,CAN,74,226,2005,5,156,20102011,N,80,9,11,20
Mike Reilly,NYI,L,D,1993-07-13,Chicago,IL,USA,USA,73,196,2011,4,98,20152016,N,57,3,8,11
Sam Reinhart,FLA,R,C,1995-11-06,West Vancouver,BC,CAN,CAN,74,193,2014,1,2,20142015,N,82,22,43,65
Brad Richardson,--,L,R,1985-02-04,Belleville,ON,CAN,CAN,72,190,2003,5,163,20052006,N,66,19,8,27
Tobias Rieder,--,L,L,1993-01-10,Landshut,--,DEU,DEU,71,189,2011,4,114,20142015,N,67,0,11,11
Morgan Rielly,TOR,L,D,1994-03-09,Vancouver,BC,CAN,CAN,73,225,2012,1,5,20132014,N,82,20,52,72
Juuso Riikola,--,L,D,1993-11-09,Joensuu,--,FIN,FIN,72,189,--,--,--,20182019,N,37,2,3,5
Zac Rinaldo,--,L,C,1990-06-15,Mississauga,ON,CAN,CAN,70,192,2008,6,178,20112012,N,23,1,2,3
Rasmus Ristolainen,PHI,R,D,1994-10-27,Turku,--,FIN,FIN,76,208,2013,1,8,20132014,N,78,5,38,43
Brett Ritchie,--,R,R,1993-07-01,Orangeville,ON,CAN,CAN,76,215,2011,2,44,20142015,N,53,4,2,6
Nick Ritchie,--,L,L,1995-12-05,Orangeville,ON,CAN,CAN,75,236,2014,1,10,20152016,N,60,9,22,31
Eric Robinson,BUF,L,L,1995-06-14,Bellmawr,NJ,USA,USA,74,211,--,--,--,20172018,N,13,0,0,0
Evan Rodrigues,FLA,R,C,1993-07-28,Toronto,ON,CAN,CAN,71,175,--,--,--,20152016,N,74,9,20,29
Kevin Rooney,CGY,L,C,1993-05-21,Canton,MA,USA,USA,74,190,--,--,--,20162017,N,41,6,4,10
Jack Roslovic,NYR,R,C,1997-01-29,Columbus,OH,USA,USA,73,198,2015,1,25,20162017,N,77,9,15,24
Antoine Roussel,--,L,L,1989-11-21,Roubaix,--,FRA,FRA,71,200,--,--,--,20122013,N,65,9,22,31
Carter Rowney,--,R,C,1989-05-10,Grande Prairie,AB,CAN,CAN,74,208,--,--,--,20162017,N,62,7,13,20
Matt Roy,LAK,R,D,1995-03-01,Detroit,MI,USA,USA,74,210,2015,7,194,20182019,N,25,2,4,6
Chad Ruhwedel,NYR,R,D,1990-05-07,San Diego,CA,USA,USA,71,191,--,--,--,20122013,N,18,1,1,2
Kris Russell,--,L,D,1987-05-02,Caroline,AB,CAN,CAN,70,170,2005,3,67,20072008,N,72,3,13,16
Bryan Rust,PIT,R,R,1992-05-11,Pontiac,MI,USA,USA,71,192,2010,3,80,20142015,N,72,18,17,35
Jan Rutta,SJS,R,D,1990-07-29,Pisek,--,CZE,CZE,75,204,--,--,--,20172018,N,37,2,6,8
Bobby Ryan,--,R,R,1987-03-17,Cherry Hill,NJ,USA,USA,74,208,2005,1,2,20072008,N,78,15,27,42
Derek Ryan,EDM,R,C,1986-12-29,Spokane,WA,USA,USA,70,185,--,--,--,20152016,N,81,13,25,38
Joakim Ryan,--,L,D,1993-06-17,Rumson,NJ,USA,USA,71,185,2012,7,198,20172018,N,44,0,7,7
Brandon Saad,STL,L,L,1992-10-27,Pittsburgh,PA,USA,USA,73,215,2011,2,43,20112012,N,80,23,24,47
Miikka Salomaki,--,L,R,1993-03-09,Raahe,--,FIN,FIN,71,203,2011,2,52,20142015,N,37,3,4,7
Zachary Sanford,CHI,L,L,1994-11-09,Salem,MA,USA,USA,76,206,2013,2,61,20162017,N,60,8,12,20
Travis Sanheim,PHI,L,D,1996-03-29,Elkhorn,MB,CAN,CAN,76,222,2014,1,17,20172018,N,82,9,26,35
Steven Santini,LAK,R,D,1995-03-07,Bronxville,NY,USA,USA,74,209,2013,2,42,20152016,N,39,1,3,4
Ashton Sautner,WPG,L,D,1994-05-27,Flin Flon,MB,CAN,CAN,73,192,--,--,--,20172018,N,17,0,1,1
David Savard,MTL,R,D,1990-10-22,St-Hyacinthe,QC,CAN,CAN,73,238,2009,4,94,20112012,N,82,8,16,24
Marco Scandella,STL,L,D,1990-02-23,Montréal,QC,CAN,CAN,75,212,2008,2,55,20102011,N,63,6,7,13
Colton Sceviour,--,R,C,1989-04-20,Red Deer,AB,CAN,CAN,72,190,2007,4,112,20102011,N,59,5,10,15
Tim Schaller,--,L,L,1990-11-16,Merrimack,NH,USA,USA,74,204,--,--,--,20142015,N,47,3,7,10
Mark Scheifele,WPG,R,C,1993-03-15,Kitchener,ON,CAN,CAN,75,207,2011,1,7,20112012,N,82,38,46,84
Brayden Schenn,STL,L,C,1991-08-22,Saskatoon,SK,CAN,CAN,73,199,2009,1,5,20092010,N,72,17,37,54
Luke Schenn,NSH,R,D,1989-11-02,Saskatoon,SK,CAN,CAN,74,225,2008,1,5,20082009,N,26,0,2,2
David Schlemko,--,L,D,1987-05-07,Edmonton,AB,CAN,CAN,73,191,--,--,--,20082009,N,18,0,2,2
Jordan Schmaltz,--,R,D,1993-10-08,Madison,WI,USA,USA,74,196,2012,1,25,20162017,N,20,0,2,2
Nick Schmaltz,ARI,R,C,1996-02-23,Madison,WI,USA,USA,72,181,2014,1,20,20162017,N,40,7,18,25
Nate Schmidt,WPG,L,D,1991-07-16,St. Cloud,MN,USA,USA,72,192,--,--,--,20132014,N,61,9,21,30
Justin Schultz,SEA,R,D,1990-07-06,Kelowna,BC,CAN,CAN,74,190,2008,2,43,20122013,N,29,2,13,15
Jaden Schwartz,SEA,L,C,1992-06-25,Wilcox,SK,CAN,CAN,70,185,2010,1,14,20112012,N,69,11,25,36
Brent Seabrook,TBL,R,D,1985-04-20,Richmond,BC,CAN,CAN,75,220,2003,1,14,20052006,N,78,5,23,28
Lukas Sedlak,--,L,C,1993-02-25,_x001a_eské Bud_x001a_jovice,--,CZE,CZE,72,205,2011,6,158,20162017,N,47,4,2,6
Nick Seeler,PHI,L,D,1993-06-03,Eden Prairie,MN,USA,USA,75,197,2011,5,131,20172018,N,71,2,5,7
Tyler Seguin,DAL,R,C,1992-01-31,Brampton,ON,CAN,CAN,73,207,2010,1,2,20102011,N,82,33,47,80
Andrej Sekera,--,L,D,1986-06-08,Bojnice,--,SVK,SVK,72,200,2004,3,71,20062007,N,24,0,4,4
Brett Seney,CHI,L,L,1996-02-28,London,ON,CAN,CAN,69,156,2015,6,157,20182019,N,51,5,8,13
Mikhail Sergachev,TBL,L,D,1998-06-25,Nizhnekamsk,--,RUS,RUS,75,211,2016,1,9,20162017,N,75,6,26,32
Damon Severson,CBJ,R,D,1994-08-07,Melville,SK,CAN,CAN,74,202,2012,2,60,20142015,N,82,11,28,39
Kevin Shattenkirk,BOS,R,D,1989-01-29,New Rochelle,NY,USA,USA,72,203,2007,1,14,20102011,N,73,2,26,28
Andrew Shaw,--,R,R,1991-07-20,Belleville,ON,CAN,CAN,71,182,2011,5,139,20112012,N,63,19,28,47
Riley Sheahan,--,L,C,1991-12-07,St. Catharines,ON,CAN,CAN,74,214,2010,1,21,20112012,N,82,9,10,19
Conor Sheary,TBL,L,L,1992-06-08,Winchester,MA,USA,USA,68,179,--,--,--,20152016,N,78,14,20,34
Kiefer Sherwood,NSH,R,L,1995-03-31,Columbus,OH,USA,USA,72,194,--,--,--,20182019,N,50,6,6,12
Devin Shore,SEA,L,C,1994-07-19,Ajax,ON,CAN,CAN,73,206,2012,2,61,20152016,N,76,10,19,29
Jonas Siegenthaler,NJD,L,D,1997-05-06,Zurich,--,CHE,CHE,74,218,2015,2,57,20182019,N,26,0,4,4
Dylan Sikura,--,L,R,1995-06-01,Aurora,ON,CAN,CAN,71,170,2014,6,178,20172018,N,33,0,8,8
