Player,Team,S/C,Pos,DOB,Birth City,S/P,Ctry,Ntnlty,Ht,Wt,Draft Yr,Round,Overall,1st Season,HOF,GP,G,A,P
Jayson Megna,BOS,R,C,1990-02-01,Fort Lauderdale,FL,USA,USA,72,190,--,--,--,20132014,N,58,4,4,8
Timo Meier,NJD,L,R,1996-10-08,Herisau,--,CHE,CHE,73,220,2015,1,9,20162017,N,34,3,3,6
Julian Melchiori,--,L,D,1991-12-06,Richmond Hill,ON,CAN,CAN,77,222,2010,3,87,20132014,N,18,0,2,2
Jon Merrill,MIN,L,D,1992-02-03,Oklahoma City,OK,USA,USA,75,204,2010,2,38,20132014,N,51,1,5,6
Marc Methot,--,L,D,1985-06-21,Ottawa,ON,CAN,CAN,76,230,2003,6,168,20062007,N,68,0,12,12
Colin Miller,WPG,R,D,1992-10-29,Sault Ste. Marie,ON,CAN,CAN,73,200,2012,5,151,20152016,N,61,6,7,13
Drew Miller,--,L,L,1984-02-17,Dover,NJ,USA,USA,74,183,2003,6,186,20072008,N,55,5,2,7
J.T. Miller,VAN,L,C,1993-03-14,East Palestine,OH,USA,USA,73,218,2011,1,15,20122013,N,82,22,34,56
Kevan Miller,--,R,D,1987-11-15,Los Angeles,CA,USA,USA,74,210,--,--,--,20132014,N,58,3,10,13
John Mitchell,--,L,C,1985-01-22,Oakville,ON,CAN,CAN,73,204,2003,5,158,20082009,N,65,3,4,7
Torrey Mitchell,--,R,C,1985-01-30,Greenfield Park,QC,CAN,CAN,71,186,2004,4,126,20072008,N,78,8,9,17
Zack Mitchell,--,R,R,1993-01-07,Orangeville,ON,CAN,CAN,73,196,--,--,--,20162017,N,11,0,0,0
Sean Monahan,WPG,L,C,1994-10-12,Brampton,ON,CAN,CAN,74,202,2013,1,6,20132014,N,82,27,31,58
Brandon Montour,FLA,R,D,1994-04-11,Brantford,ON,CAN,CAN,72,199,2014,2,55,20162017,N,27,2,4,6
Dominic Moore,--,L,C,1980-08-03,Thornhill,ON,CAN,CAN,72,192,2000,3,95,20032004,N,82,11,14,25
John Moore,--,L,D,1990-11-19,Winnetka,IL,USA,USA,75,207,2009,1,21,20102011,N,63,12,10,22
Josh Morrissey,WPG,L,D,1995-03-28,Calgary,AB,CAN,CAN,72,195,2013,1,13,20152016,N,82,6,14,20
Joe Morrow,--,L,D,1992-12-09,Edmonton,AB,CAN,CAN,72,196,2011,1,23,20142015,N,17,0,1,1
Tyler Motte,TBL,L,C,1995-03-10,St. Clair,MI,USA,USA,70,194,2013,4,121,20162017,N,33,4,3,7
Matt Moulson,--,L,L,1983-11-01,North York,ON,CAN,CAN,73,203,2003,9,263,20072008,N,81,14,18,32
Connor Murphy,CHI,R,D,1993-03-26,Dublin,OH,USA,USA,76,212,2011,1,20,20132014,N,77,2,15,17
Ryan Murphy,--,R,D,1993-03-31,Aurora,ON,CAN,CAN,71,175,2011,1,12,20122013,N,27,0,2,2
Ryan Murray,--,L,D,1993-09-27,Regina,SK,CAN,CAN,73,206,2012,1,2,20132014,N,60,2,9,11
Jake Muzzin,TOR,L,D,1989-02-21,Woodstock,ON,CAN,CAN,75,227,2007,5,141,20102011,N,82,9,19,28
Tyler Myers,VAN,R,D,1990-02-01,Houston,TX,USA,CAN,80,229,2008,1,12,20092010,N,11,2,3,5
Vladislav Namestnikov,WPG,L,C,1992-11-22,Zhukovskiy,--,RUS,RUS,72,181,2011,1,27,20132014,N,74,10,18,28
Rick Nash,--,L,L,1984-06-16,Brampton,ON,CAN,CAN,76,211,2002,1,1,20022003,N,67,23,15,38
Riley Nash,NYR,R,C,1989-05-09,Consort,AB,CAN,CAN,73,187,2007,1,21,20112012,N,81,7,10,17
James Neal,--,L,L,1987-09-03,Whitby,ON,CAN,CAN,75,212,2005,2,33,20082009,N,70,23,18,41
Chris Neil,--,R,R,1979-06-18,Flesherton,ON,CAN,CAN,73,209,1998,6,161,20012002,N,53,1,3,4
Brock Nelson,NYI,L,C,1991-10-15,Warroad,MN,USA,USA,76,210,2010,1,30,20132014,N,81,20,25,45
Casey Nelson,--,R,D,1992-07-18,Wisconsin Rapids,WI,USA,USA,73,185,--,--,--,20152016,N,11,0,0,0
Patrik Nemeth,--,L,D,1992-02-08,Stockholm,--,SWE,SWE,76,230,2010,2,41,20132014,N,40,0,3,3
Nikita Nesterov,--,L,D,1993-03-28,Chelyabinsk,--,RUS,RUS,71,191,2011,5,148,20142015,N,48,4,13,17
Andrej Nestrasil,--,L,C,1991-02-22,Prague,--,CZE,CZE,75,200,2009,3,75,20142015,N,19,1,4,5
Nino Niederreiter,WPG,L,R,1992-09-08,Chur,--,CHE,CHE,74,218,2010,1,5,20102011,N,82,25,32,57
Frans Nielsen,--,L,C,1984-04-24,Herning,--,DNK,DNK,73,186,2002,3,87,20062007,N,79,17,24,41
Matt Nieto,PIT,L,L,1992-11-05,Long Beach,CA,USA,USA,71,187,2011,2,47,20132014,N,59,7,6,13
Matt Niskanen,--,R,D,1986-12-06,Virginia,MN,USA,USA,73,203,2005,1,28,20072008,N,78,5,34,39
Stefan Noesen,CAR,R,R,1993-02-12,Plano,TX,USA,USA,73,205,2011,1,21,20142015,N,44,8,2,10
Nelson Nogier,--,R,D,1996-05-27,Saskatoon,SK,CAN,CAN,74,191,2014,4,101,20162017,N,10,0,0,0
Jordan Nolan,--,L,C,1989-06-23,"Garden River, First Nations",ON,CAN,CAN,75,219,2009,7,186,20112012,N,46,4,4,8
Joakim Nordstrom,--,L,C,1992-02-25,Stockholm,--,SWE,SWE,73,194,2010,3,90,20132014,N,82,7,5,12
Tomas Nosek,NJD,L,L,1992-09-01,Pardubice,--,CZE,CZE,75,205,--,--,--,20152016,N,11,1,0,1
Ryan Nugent-Hopkins,EDM,L,C,1993-04-12,Burnaby,BC,CAN,CAN,73,192,2011,1,1,20112012,N,82,18,25,43
Darnell Nurse,EDM,L,D,1995-02-04,Hamilton,ON,CAN,CAN,76,215,2013,1,7,20142015,N,44,5,6,11
Markus Nutivaara,--,L,D,1994-06-06,Oulu,--,FIN,FIN,73,187,2015,7,189,20162017,N,66,2,5,7
William Nylander,TOR,R,R,1996-05-01,Calgary,AB,CAN,SWE,72,202,2014,1,8,20152016,N,81,22,39,61
Gustav Nyquist,NSH,L,C,1989-09-01,Halmstad,--,SWE,SWE,71,180,2008,4,121,20112012,N,76,12,36,48
Cal O'Reilly,--,L,C,1986-09-30,Toronto,ON,CAN,CAN,72,188,2005,5,150,20082009,N,11,0,1,1
Ryan O'Reilly,NSH,L,C,1991-02-07,Clinton,ON,CAN,CAN,73,207,2009,2,33,20092010,N,72,20,35,55
Johnny Oduya,--,L,D,1981-10-01,Stockholm,--,SWE,SWE,72,191,2001,7,221,20062007,N,52,2,7,9
Kyle Okposo,FLA,R,R,1988-04-16,St. Paul,MN,USA,USA,72,216,2006,1,7,20072008,N,65,19,26,45
Jamie Oleksiak,SEA,L,D,1992-12-21,Toronto,ON,CAN,CAN,79,257,2011,1,14,20122013,N,41,5,2,7
Steve Oleksy,--,R,D,1986-02-04,Chesterfield,MI,USA,USA,71,188,--,--,--,20122013,N,11,0,1,1
Gustav Olofsson,SEA,L,D,1994-12-01,Boras,--,SWE,SWE,74,199,2013,2,46,20152016,N,13,0,3,3
Dmitry Orlov,CAR,L,D,1991-07-23,Novokuznetsk,--,RUS,RUS,71,214,2009,2,55,20112012,N,82,6,27,33
Brooks Orpik,--,L,D,1980-09-26,San Francisco,CA,USA,USA,75,217,2000,1,18,20022003,N,79,0,14,14
T.J. Oshie,WSH,R,R,1986-12-23,Everett,WA,USA,USA,72,187,2005,1,24,20082009,N,68,33,23,56
Steve Ott,--,L,C,1982-08-19,Summerside,PE,CAN,CAN,72,193,2000,1,25,20022003,N,53,3,4,7
Xavier Ouellet,PIT,L,D,1993-07-29,Bayonne,--,FRA,FRA,72,197,2011,2,48,20132014,N,66,3,9,12
Alex Ovechkin,WSH,R,L,1985-09-17,Moscow,--,RUS,RUS,75,238,2004,1,1,20052006,N,82,33,36,69
Magnus Paajarvi,--,L,L,1991-04-12,Norrkoping,--,SWE,SWE,75,206,2009,1,10,20102011,N,32,8,5,13
Max Pacioretty,WSH,L,L,1988-11-20,New Canaan,CT,USA,USA,74,217,2007,1,22,20082009,N,81,35,32,67
Jean-Gabriel Pageau,NYI,R,C,1992-11-11,Ottawa,ON,CAN,CAN,71,185,2011,4,96,20122013,N,82,12,21,33
Iiro Pakarinen,--,R,R,1991-08-25,Loviisa,--,FIN,FIN,73,212,2011,7,184,20142015,N,14,2,2,4
Ondrej Palat,NJD,L,L,1991-03-28,Frydek-Mistek,--,CZE,CZE,72,194,2011,7,208,20122013,N,75,17,35,52
Kyle Palmieri,NYI,R,C,1991-02-01,Smithtown,NY,USA,USA,71,196,2009,1,26,20102011,N,80,26,27,53
Artemi Panarin,NYR,R,L,1991-10-30,Korkino,--,RUS,RUS,72,175,--,--,--,20152016,N,82,31,43,74
Richard Panik,--,L,R,1991-02-07,Martin,--,SVK,SVK,74,203,2009,2,52,20122013,N,82,22,22,44
Cedric Paquette,--,L,C,1993-08-13,Gaspe,QC,CAN,CAN,72,205,2012,4,101,20132014,N,58,4,6,10
Colton Parayko,STL,R,D,1993-05-12,St. Albert,AB,CAN,CAN,78,228,2012,3,86,20152016,N,81,4,31,35
PA Parenteau,--,R,R,1983-03-24,Hull,QC,CAN,CAN,72,200,2001,9,264,20062007,N,67,13,15,28
Zach Parise,COL,L,L,1984-07-28,Minneapolis,MN,USA,USA,71,195,2003,1,17,20052006,N,69,19,23,42
David Pastrnak,BOS,R,R,1996-05-25,Havirov,--,CZE,CZE,72,196,2014,1,25,20142015,N,75,34,36,70
Greg Pateryn,--,R,D,1990-06-20,Sterling Heights,MI,USA,USA,74,221,2008,5,128,20122013,N,36,1,8,9
Joe Pavelski,DAL,R,C,1984-07-11,Plover,WI,USA,USA,73,196,2003,7,205,20062007,N,81,29,39,68
Tanner Pearson,MTL,L,L,1992-08-10,Kitchener,ON,CAN,CAN,73,207,2012,1,30,20132014,N,80,24,20,44
Matthew Peca,STL,L,C,1993-04-27,Petawawa,ON,CAN,CAN,70,181,2011,7,201,20162017,N,10,1,1,2
Adam Pelech,NYI,L,D,1994-08-16,Toronto,ON,CAN,CAN,75,210,2012,3,65,20152016,N,44,3,7,10
Brendan Perlini,--,L,L,1996-04-27,Guildford,--,GBR,GBR,75,211,2014,1,12,20162017,N,57,14,7,21
Mathieu Perreault,--,L,C,1988-01-05,Drummondville,QC,CAN,CAN,70,189,2006,6,177,20092010,N,65,13,32,45
David Perron,DET,R,L,1988-05-28,Sherbrooke,QC,CAN,CAN,72,195,2007,1,26,20072008,N,82,18,28,46
Corey Perry,EDM,R,R,1985-05-16,Peterborough,ON,CAN,CAN,75,208,2003,1,28,20052006,N,82,19,34,53
Brett Pesce,CAR,R,D,1994-11-15,Tarrytown,NY,USA,USA,75,206,2013,3,66,20152016,N,82,2,18,20
Nic Petan,NYR,L,C,1995-03-22,Delta,BC,CAN,CAN,69,175,2013,2,43,20152016,N,54,1,12,13
Alexander Petrovic,DAL,R,D,1992-03-03,Edmonton,AB,CAN,CAN,77,208,2010,2,36,20122013,N,49,1,13,14
Jeff Petry,DET,R,D,1987-12-09,Ann Arbor,MI,USA,USA,75,208,2006,2,45,20102011,N,80,8,20,28
Dion Phaneuf,--,L,D,1985-04-10,Edmonton,AB,CAN,CAN,76,222,2003,1,9,20052006,N,81,9,21,30
Blake Pietila,--,L,L,1993-02-20,Milford,MI,USA,USA,71,200,2011,5,129,20152016,N,10,0,1,1
Alex Pietrangelo,VGK,R,D,1990-01-18,King City,ON,CAN,CAN,75,215,2008,1,4,20082009,N,80,14,34,48
Brandon Pirri,--,L,C,1991-04-10,Toronto,ON,CAN,CAN,73,180,2009,2,59,20102011,N,60,8,10,18
Tyler Pitlick,NYR,R,C,1991-11-01,Minneapolis,MN,USA,USA,74,199,2010,2,31,20132014,N,31,8,3,11
Tomas Plekanec,--,L,C,1982-10-31,Kladno,--,CZE,CZE,71,190,2001,3,71,20032004,N,78,10,18,28
Brayden Point,TBL,R,C,1996-03-13,Calgary,AB,CAN,CAN,70,178,2014,3,79,20162017,N,68,18,22,40
Roman Polak,--,R,D,1986-04-28,Ostrava,--,CZE,CZE,74,240,2004,6,180,20062007,N,75,4,7,11
Jason Pominville,--,R,R,1982-11-30,Repentigny,QC,CAN,CAN,71,180,2001,2,55,20032004,N,78,13,34,47
Paul Postma,--,R,D,1989-02-22,Red Deer,AB,CAN,CAN,75,195,2007,7,205,20102011,N,65,1,13,14
Benoit Pouliot,--,L,L,1986-09-29,Alfred,ON,CAN,CAN,75,200,2005,1,4,20062007,N,67,8,6,14
Derrick Pouliot,DAL,L,D,1994-01-16,Estevan,SK,CAN,CAN,73,204,2012,1,8,20142015,N,11,0,0,0
Shane Prince,--,L,L,1992-11-16,Rochester,NY,USA,USA,71,193,2011,2,61,20142015,N,50,5,13,18
Nate Prosser,--,R,D,1986-05-07,Elk River,MN,USA,USA,74,201,--,--,--,20092010,N,39,2,5,7
Dalton Prout,--,R,D,1990-03-13,Kingsville,ON,CAN,CAN,75,215,2010,6,154,20112012,N,29,0,6,6
Ivan Provorov,CBJ,L,D,1997-01-13,Yaroslavl,--,RUS,RUS,73,220,2015,1,7,20162017,N,82,6,24,30
Matt Puempel,--,L,L,1993-01-24,Windsor,ON,CAN,CAN,73,201,2011,1,24,20142015,N,40,6,3,9
Jesse Puljujarvi,PIT,R,R,1998-05-07,Alvkarleby,--,SWE,FIN,76,201,2016,1,4,20162017,N,28,1,7,8
Teemu Pulkkinen,--,R,L,1992-01-02,Vantaa,--,FIN,FIN,70,185,2010,4,111,20132014,N,13,2,0,2
Teddy Purcell,--,R,L,1985-09-08,St. John's,NL,CAN,CAN,74,195,--,--,--,20072008,N,12,0,2,2
Tom Pyatt,--,L,L,1987-02-14,Thunder Bay,ON,CAN,CAN,71,185,2005,4,107,20092010,N,82,9,14,23
Mark Pysyk,CGY,R,D,1992-01-11,Sherwood Park,AB,CAN,CAN,73,205,2010,1,23,20122013,N,82,4,13,17
John Quenneville,--,L,C,1996-04-16,Edmonton,AB,CAN,CAN,73,195,2014,1,30,20162017,N,12,1,3,4
Kyle Quincey,--,L,D,1985-08-12,Kitchener,ON,CAN,CAN,74,210,2003,4,132,20052006,N,73,6,9,15
Alan Quine,--,L,C,1993-02-25,Belleville,ON,CAN,CAN,72,203,2013,6,166,20152016,N,61,5,13,18
Alexander Radulov,--,L,R,1986-07-05,Nizhny Tagil,--,RUS,RUS,73,200,2004,1,15,20062007,N,76,18,36,54
Michael Raffl,--,L,L,1988-12-01,Villach,--,AUT,AUT,73,205,--,--,--,20132014,N,52,8,3,11
Rickard Rakell,PIT,R,R,1993-05-05,Sundbyberg,--,SWE,SWE,73,195,2011,1,30,20122013,N,71,33,18,51
Mikko Rantanen,COL,L,R,1996-10-29,Nousiainen,--,FIN,FIN,76,215,2015,1,10,20152016,N,75,20,18,38
Victor Rask,--,L,C,1993-03-01,Leksand,--,SWE,SWE,74,199,2011,2,42,20142015,N,82,16,29,45
Dennis Rasmussen,--,L,C,1990-07-03,Vasteras,--,SWE,SWE,75,192,--,--,--,20152016,N,68,4,4,8
Kyle Rau,--,L,C,1992-10-24,Eden Prairie,MN,USA,USA,69,171,2011,3,91,20152016,N,24,2,1,3
Matt Read,--,R,R,1986-06-14,Ilderton,ON,CAN,CAN,70,188,--,--,--,20112012,N,63,10,9,19
Ryan Reaves,TOR,R,R,1987-01-20,Winnipeg,MB,CAN,CAN,74,226,2005,5,156,20102011,N,80,7,6,13
Zach Redmond,--,R,D,1988-07-26,Traverse City,MI,USA,USA,74,212,2008,7,184,20122013,N,16,0,5,5
Mike Reilly,NYI,L,D,1993-07-13,Chicago,IL,USA,USA,73,196,2011,4,98,20152016,N,17,1,0,1
Sam Reinhart,FLA,R,C,1995-11-06,West Vancouver,BC,CAN,CAN,74,193,2014,1,2,20142015,N,79,17,30,47
Mike Ribeiro,--,L,C,1980-02-10,Montréal,QC,CAN,CAN,72,179,1998,2,45,19992000,N,46,4,21,25
Brad Richardson,--,L,R,1985-02-04,Belleville,ON,CAN,CAN,72,190,2003,5,163,20052006,N,16,5,4,9
Tobias Rieder,--,L,L,1993-01-10,Landshut,--,DEU,DEU,71,189,2011,4,114,20142015,N,80,16,18,34
Morgan Rielly,TOR,L,D,1994-03-09,Vancouver,BC,CAN,CAN,73,225,2012,1,5,20132014,N,76,6,21,27
Rasmus Ristolainen,PHI,R,D,1994-10-27,Turku,--,FIN,FIN,76,208,2013,1,8,20132014,N,79,6,39,45
Brett Ritchie,--,R,R,1993-07-01,Orangeville,ON,CAN,CAN,76,215,2011,2,44,20142015,N,78,16,8,24
Nick Ritchie,--,L,L,1995-12-05,Orangeville,ON,CAN,CAN,75,236,2014,1,10,20152016,N,77,14,14,28
Evan Rodrigues,FLA,R,C,1993-07-28,Toronto,ON,CAN,CAN,71,175,--,--,--,20152016,N,30,4,2,6
Antoine Roussel,--,L,L,1989-11-21,Roubaix,--,FRA,FRA,71,200,--,--,--,20122013,N,60,12,15,27
Carter Rowney,--,R,C,1989-05-10,Grande Prairie,AB,CAN,CAN,74,208,--,--,--,20162017,N,27,3,4,7
Michal Rozsival,--,R,D,1978-09-03,Vlasim,--,CZE,CZE,73,210,1996,4,105,19992000,N,22,1,2,3
Chad Ruhwedel,NYR,R,D,1990-05-07,San Diego,CA,USA,USA,71,191,--,--,--,20122013,N,34,2,8,10
Kris Russell,--,L,D,1987-05-02,Caroline,AB,CAN,CAN,70,170,2005,3,67,20072008,N,68,1,12,13
Robbie Russo,--,R,D,1993-02-15,Westmont,IL,USA,USA,72,190,2011,4,95,20162017,N,19,0,0,0
Bryan Rust,PIT,R,R,1992-05-11,Pontiac,MI,USA,USA,71,192,2010,3,80,20142015,N,57,15,13,28
Bobby Ryan,--,R,R,1987-03-17,Cherry Hill,NJ,USA,USA,74,208,2005,1,2,20072008,N,62,13,12,25
Derek Ryan,EDM,R,C,1986-12-29,Spokane,WA,USA,USA,70,185,--,--,--,20152016,N,67,11,18,29
Brandon Saad,STL,L,L,1992-10-27,Pittsburgh,PA,USA,USA,73,215,2011,2,43,20112012,N,82,24,29,53
Zachary Sanford,CHI,L,L,1994-11-09,Salem,MA,USA,USA,76,206,2013,2,61,20162017,N,39,4,4,8
Steven Santini,LAK,R,D,1995-03-07,Bronxville,NY,USA,USA,74,209,2013,2,42,20152016,N,38,2,5,7
David Savard,MTL,R,D,1990-10-22,St-Hyacinthe,QC,CAN,CAN,73,238,2009,4,94,20112012,N,74,6,17,23
Luca Sbisa,--,L,D,1990-01-30,Ozieri,--,ITA,CHE,75,206,2008,1,19,20082009,N,82,2,11,13
Marco Scandella,STL,L,D,1990-02-23,Montréal,QC,CAN,CAN,75,212,2008,2,55,20102011,N,71,4,9,13
Colton Sceviour,--,R,C,1989-04-20,Red Deer,AB,CAN,CAN,72,190,2007,4,112,20102011,N,80,9,15,24
Tim Schaller,--,L,L,1990-11-16,Merrimack,NH,USA,USA,74,204,--,--,--,20142015,N,59,7,7,14
Mark Scheifele,WPG,R,C,1993-03-15,Kitchener,ON,CAN,CAN,75,207,2011,1,7,20112012,N,79,32,50,82
Brayden Schenn,STL,L,C,1991-08-22,Saskatoon,SK,CAN,CAN,73,199,2009,1,5,20092010,N,79,25,30,55
Luke Schenn,NSH,R,D,1989-11-02,Saskatoon,SK,CAN,CAN,74,225,2008,1,5,20082009,N,78,1,7,8
David Schlemko,--,L,D,1987-05-07,Edmonton,AB,CAN,CAN,73,191,--,--,--,20082009,N,62,2,16,18
Nick Schmaltz,ARI,R,C,1996-02-23,Madison,WI,USA,USA,72,181,2014,1,20,20162017,N,61,6,22,28
Nate Schmidt,WPG,L,D,1991-07-16,St. Cloud,MN,USA,USA,72,192,--,--,--,20132014,N,60,3,14,17
Jordan Schroeder,--,R,C,1990-09-29,Lakeville,MN,USA,USA,69,170,2009,1,22,20122013,N,37,6,7,13
Justin Schultz,SEA,R,D,1990-07-06,Kelowna,BC,CAN,CAN,74,190,2008,2,43,20122013,N,78,12,39,51
Nick Schultz,--,L,D,1982-08-25,Strasbourg,SK,CAN,CAN,73,203,2000,2,33,20012002,N,28,0,4,4
Jaden Schwartz,SEA,L,C,1992-06-25,Wilcox,SK,CAN,CAN,70,185,2010,1,14,20112012,N,78,19,36,55
Brent Seabrook,TBL,R,D,1985-04-20,Richmond,BC,CAN,CAN,75,220,2003,1,14,20052006,N,79,3,36,39
Daniel Sedin,--,L,L,1980-09-26,Ornskoldsvik,--,SWE,SWE,73,190,1999,1,2,20002001,Y,82,15,29,44
Henrik Sedin,--,L,C,1980-09-26,Ornskoldsvik,--,SWE,SWE,74,183,1999,1,3,20002001,Y,82,15,35,50
Lukas Sedlak,--,L,C,1993-02-25,_x001a_eské Bud_x001a_jovice,--,CZE,CZE,72,205,2011,6,158,20162017,N,62,7,6,13
Tyler Seguin,DAL,R,C,1992-01-31,Brampton,ON,CAN,CAN,73,207,2010,1,2,20102011,N,82,26,46,72
Dennis Seidenberg,--,L,D,1981-07-18,Schwenningen,--,DEU,DEU,72,199,2001,6,172,20022003,N,73,5,17,22
Andrej Sekera,--,L,D,1986-06-08,Bojnice,--,SVK,SVK,72,200,2004,3,71,20062007,N,80,8,27,35
Tom Sestito,--,L,L,1987-09-28,Rome,NY,USA,USA,77,228,2006,3,85,20072008,N,13,0,2,2
Devin Setoguchi,--,R,R,1987-01-01,Taber,AB,CAN,CAN,72,205,2005,1,8,20072008,N,45,4,8,12
Damon Severson,CBJ,R,D,1994-08-07,Melville,SK,CAN,CAN,74,202,2012,2,60,20142015,N,80,3,28,31
Michael Sgarbossa,WSH,L,C,1992-07-25,Campbellville,ON,CAN,CAN,72,179,--,--,--,20122013,N,38,2,7,9
Patrick Sharp,--,R,L,1981-12-27,Winnipeg,MB,CAN,CAN,73,200,2001,3,95,20022003,N,48,8,10,18
Kevin Shattenkirk,BOS,R,D,1989-01-29,New Rochelle,NY,USA,USA,72,203,2007,1,14,20102011,N,80,13,43,56
Andrew Shaw,--,R,R,1991-07-20,Belleville,ON,CAN,CAN,71,182,2011,5,139,20112012,N,68,12,17,29
Logan Shaw,--,R,R,1992-10-05,Glace Bay,NS,CAN,CAN,75,208,2011,3,76,20152016,N,55,3,7,10
Riley Sheahan,--,L,C,1991-12-07,St. Catharines,ON,CAN,CAN,74,214,2010,1,21,20112012,N,80,2,11,13
Conor Sheary,TBL,L,L,1992-06-08,Winchester,MA,USA,USA,68,179,--,--,--,20152016,N,61,23,30,53
Devin Shore,SEA,L,C,1994-07-19,Ajax,ON,CAN,CAN,73,206,2012,2,61,20152016,N,82,13,20,33
Drew Shore,--,R,C,1991-01-29,Denver,CO,USA,USA,74,209,2009,2,44,20122013,N,14,0,2,2
Nicholas Shore,--,R,C,1992-09-26,Denver,CO,USA,USA,73,198,2011,3,82,20142015,N,70,6,11,17
Jakob Silfverberg,ANA,R,R,1990-10-13,Gavle,--,SWE,SWE,73,207,2009,2,39,20122013,N,79,23,26,49
Wayne Simmonds,--,R,R,1988-08-26,Scarborough,ON,CAN,CAN,74,184,2007,2,61,20082009,N,82,31,23,54
Colton Sissons,NSH,R,C,1993-11-05,North Vancouver,BC,CAN,CAN,73,200,2012,2,50,20132014,N,58,8,2,10
Jack Skille,--,R,R,1987-05-19,Madison,WI,USA,USA,73,216,2005,1,7,20072008,N,55,5,4,9
Jeff Skinner,BUF,L,L,1992-05-16,Toronto,ON,CAN,CAN,71,200,2010,1,7,20102011,N,79,37,26,63
Brady Skjei,CAR,L,D,1994-03-26,Lakeville,MN,USA,USA,75,210,2012,1,28,20152016,N,80,5,34,39
Jaccob Slavin,CAR,L,D,1994-05-01,Denver,CO,USA,USA,75,207,2012,4,120,20152016,N,82,5,29,34
Anton Slepyshev,--,R,L,1994-05-13,Penza,--,RUS,RUS,74,221,2013,3,88,20152016,N,41,4,6,10
Ben Smith,--,R,R,1988-07-11,Winston-Salem,NC,USA,USA,71,203,2008,6,169,20102011,N,40,2,2,4
Brendan Smith,NJD,L,D,1989-02-08,Mimico,ON,CAN,CAN,74,200,2007,1,27,20112012,N,51,3,6,9
Craig Smith,DAL,R,C,1989-09-05,Madison,WI,USA,USA,73,203,2009,4,98,20112012,N,78,12,17,29
Gemel Smith,--,L,C,1994-04-16,Toronto,ON,CAN,CAN,70,203,2012,4,104,20162017,N,17,3,3,6
Reilly Smith,PIT,L,R,1991-04-01,Mimico,ON,CAN,CAN,73,185,2009,3,69,20112012,N,80,15,22,37
Zack Smith,--,L,C,1988-04-05,Maple Creek,SK,CAN,CAN,74,208,2008,3,79,20082009,N,74,16,16,32
Devante Smith-Pelly,--,R,R,1992-06-14,Scarborough,ON,CAN,CAN,72,223,2010,2,42,20112012,N,53,4,5,9
Carl Soderberg,--,L,C,1985-10-12,Malmo,--,SWE,SWE,75,210,2004,2,49,20122013,N,80,6,8,14
Marcus Sorensen,--,L,L,1992-04-07,Sodertalje,--,SWE,SWE,71,175,2010,4,106,20162017,N,19,1,3,4
Nikita Soshnikov,--,L,R,1993-10-14,Nizhny Tagil,--,RUS,RUS,71,190,--,--,--,20152016,N,56,5,4,9
Jason Spezza,--,R,C,1983-06-13,Toronto,ON,CAN,CAN,75,219,2001,1,2,20022003,N,68,15,35,50
Ryan Spooner,--,L,C,1992-01-30,Ottawa,ON,CAN,CAN,71,191,2010,2,45,20122013,N,78,11,28,39
Ryan Sproul,--,R,D,1993-01-13,Mississauga,ON,CAN,CAN,76,205,2011,2,55,20132014,N,27,1,6,7
Jared Spurgeon,MIN,R,D,1989-11-29,Edmonton,AB,CAN,CAN,69,166,2008,6,156,20102011,N,76,10,28,38
Eric Staal,--,L,C,1984-10-29,Thunder Bay,ON,CAN,CAN,76,195,2003,1,2,20032004,N,82,28,37,65
Jordan Staal,CAR,L,C,1988-09-10,Thunder Bay,ON,CAN,CAN,76,220,2006,1,2,20062007,N,75,16,29,45
Marc Staal,PHI,L,D,1987-01-13,Thunder Bay,ON,CAN,CAN,76,208,2005,1,12,20072008,N,72,3,7,10
Drew Stafford,--,R,R,1985-10-30,Milwaukee,WI,USA,USA,74,215,2004,1,13,20062007,N,58,8,13,21
Matt Stajan,--,L,C,1983-12-19,Mississauga,ON,CAN,CAN,73,195,2002,2,57,20022003,N,81,6,17,23
Viktor Stalberg,--,L,L,1986-01-17,Gothenburg,--,SWE,SWE,75,209,2006,6,161,20092010,N,75,11,5,16
Steven Stamkos,TBL,R,C,1990-02-07,Markham,ON,CAN,CAN,73,193,2008,1,1,20082009,N,17,9,11,20
Paul Stastny,--,L,C,1985-12-27,Quebec City,QC,CAN,USA,72,193,2005,2,44,20062007,N,66,18,22,40
Troy Stecher,EDM,R,D,1994-04-07,Richmond,BC,CAN,CAN,70,184,--,--,--,20162017,N,71,3,21,24
Alexander Steen,--,L,L,1984-03-01,Winnipeg,MB,CAN,SWE,72,211,2002,1,24,20052006,N,76,16,35,51
Lee Stempniak,--,R,R,1983-02-04,West Seneca,NY,USA,USA,71,195,2003,5,148,20052006,N,82,16,24,40
Derek Stepan,--,R,C,1990-06-18,Hastings,MN,USA,USA,71,196,2008,2,51,20102011,N,81,17,38,55
Chris Stewart,--,R,R,1987-10-30,Toronto,ON,CAN,CAN,74,242,2006,1,18,20082009,N,79,13,8,21
Karl Stollery,--,L,D,1987-11-21,Camrose,AB,CAN,CAN,71,180,--,--,--,20132014,N,11,0,3,3
Mark Stone,VGK,R,R,1992-05-13,Winnipeg,MB,CAN,CAN,75,212,2010,6,178,20122013,N,71,22,32,54
Michael Stone,--,R,D,1990-06-07,Winnipeg,MB,CAN,CAN,75,210,2008,3,69,20112012,N,64,3,12,15
