Player,Team,S/C,Pos,DOB,Birth City,S/P,Ctry,Ntnlty,Ht,Wt,Draft Yr,Round,Overall,1st Season,HOF,GP,G,A,P
Evgeni Malkin,PIT,L,C,1986-07-31,Magnitogorsk,--,RUS,RUS,75,195,2004,1,2,20062007,N,33,8,20,28
Mikhail Maltsev,LAK,L,L,1998-03-12,St. Petersburg,--,RUS,RUS,75,198,2016,4,102,20202021,N,33,6,3,9
Andrew Mangiapane,CGY,L,L,1996-04-04,Toronto,ON,CAN,CAN,70,184,2015,6,166,20172018,N,56,18,14,32
Josh Manson,COL,R,D,1991-10-07,Hinsdale,IL,USA,CAN,75,218,2011,6,160,20142015,N,23,1,6,7
Anthony Mantha,VGK,L,R,1994-09-16,Longueuil,QC,CAN,CAN,77,234,2013,1,20,20152016,N,56,15,14,29
Brad Marchand,BOS,L,L,1988-05-11,Halifax,NS,CAN,CAN,69,176,2006,3,71,20092010,N,53,29,40,69
Jonathan Marchessault,VGK,R,R,1990-12-27,Cap-Rouge,QC,CAN,CAN,69,185,--,--,--,20122013,N,55,18,26,44
Mason Marchment,DAL,L,L,1995-06-18,Uxbridge,ON,CAN,CAN,77,216,--,--,--,20192020,N,33,2,8,10
John Marino,NJD,R,D,1997-05-21,North Easton,MA,USA,USA,73,181,2015,6,154,20192020,N,52,3,10,13
Patrick Marleau,--,L,C,1979-09-15,Aneroid,SK,CAN,CAN,74,215,1997,1,2,19971998,N,56,4,5,9
Mitch Marner,TOR,R,R,1997-05-05,Markham,ON,CAN,CAN,72,180,2015,1,4,20162017,N,55,20,47,67
Pat Maroon,BOS,L,L,1988-04-23,St. Louis,MO,USA,USA,75,234,2007,6,161,20112012,N,55,4,14,18
Matt Martin,NYI,L,L,1989-05-08,Windsor,ON,CAN,CAN,75,215,2008,5,148,20092010,N,54,6,5,11
Alec Martinez,VGK,L,D,1987-07-26,Rochester Hills,MI,USA,USA,73,210,2007,4,95,20092010,N,53,9,23,32
Jordan Martinook,CAR,L,L,1992-07-25,Brandon,MB,CAN,CAN,72,196,2012,2,58,20142015,N,44,4,9,13
Mike Matheson,MTL,L,D,1994-02-27,Pointe-Claire,QC,CAN,CAN,74,196,2012,1,23,20152016,N,44,5,11,16
Stefan Matteau,--,L,C,1994-02-23,Chicago,IL,USA,USA,74,208,2012,1,29,20122013,N,18,1,0,1
Auston Matthews,TOR,L,C,1997-09-17,San Ramon,CA,USA,USA,75,215,2016,1,1,20162017,N,52,41,25,66
Scott Mayfield,NYI,R,D,1992-10-14,St. Louis,MO,USA,USA,77,220,2011,2,34,20132014,N,56,2,13,15
Charlie McAvoy,BOS,R,D,1997-12-21,Long Beach,NY,USA,USA,73,209,2016,1,14,20172018,N,51,5,25,30
Jake McCabe,TOR,L,D,1993-10-12,Eau Claire,WI,USA,USA,73,211,2012,2,44,20132014,N,13,1,2,3
Jared McCann,SEA,L,L,1996-05-31,Stratford,ON,CAN,CAN,73,191,2014,1,24,20152016,N,43,14,18,32
Max McCormick,SEA,L,L,1992-05-01,De Pere,WI,USA,USA,71,188,2011,6,171,20152016,N,12,2,1,3
Connor McDavid,EDM,L,C,1997-01-13,Richmond Hill,ON,CAN,CAN,73,194,2015,1,1,20152016,N,56,33,72,105
Ryan McDonagh,TBL,L,D,1989-06-13,St. Paul,MN,USA,USA,73,215,2007,1,12,20102011,N,50,4,8,12
Brock McGinn,ANA,L,L,1994-02-02,Fergus,ON,CAN,CAN,72,187,2012,2,47,20152016,N,37,8,5,13
Michael McLeod,NJD,R,C,1998-02-03,Mississauga,ON,CAN,CAN,74,190,2016,1,12,20182019,N,52,9,6,15
Ryan McLeod,EDM,L,C,1999-09-21,Mississauga,ON,CAN,CAN,75,188,2018,2,40,20202021,N,10,0,1,1
Brayden McNabb,VGK,L,D,1991-01-21,Davidson,SK,CAN,CAN,76,215,2009,3,66,20112012,N,41,2,6,8
Timo Meier,NJD,L,R,1996-10-08,Herisau,--,CHE,CHE,73,220,2015,1,9,20162017,N,54,12,19,31
Nick Merkley,--,R,R,1997-05-23,Calgary,AB,CAN,CAN,70,195,2015,1,30,20172018,N,27,2,8,10
Jon Merrill,MIN,L,D,1992-02-03,Oklahoma City,OK,USA,USA,75,204,2010,2,38,20132014,N,49,0,5,5
Victor Mete,PHI,L,D,1998-06-07,Woodbridge,ON,CAN,CAN,69,187,2016,4,100,20172018,N,28,1,4,5
Marc Michaelis,--,L,L,1995-07-31,Mannheim,--,DEU,DEU,71,187,--,--,--,20202021,N,15,0,0,0
Ilya Mikheyev,VAN,L,R,1994-10-10,Omsk,--,RUS,RUS,74,192,--,--,--,20192020,N,54,7,10,17
Niko Mikkola,FLA,L,D,1996-04-27,Kiiminki,--,FIN,FIN,77,206,2015,5,127,20192020,N,30,1,2,3
Colin Miller,WPG,R,D,1992-10-29,Sault Ste. Marie,ON,CAN,CAN,73,200,2012,5,151,20152016,N,48,4,8,12
J.T. Miller,VAN,L,C,1993-03-14,East Palestine,OH,USA,USA,73,218,2011,1,15,20122013,N,53,15,31,46
K'Andre Miller,NYR,L,D,2000-01-21,St. Paul,MN,USA,USA,77,210,2018,1,22,20202021,N,53,5,7,12
Kevan Miller,--,R,D,1987-11-15,Los Angeles,CA,USA,USA,74,210,--,--,--,20132014,N,28,1,3,4
Ian Mitchell,BOS,R,D,1999-01-18,St. Albert,AB,CAN,CAN,72,192,2017,2,57,20202021,N,39,3,4,7
Casey Mittelstadt,COL,L,C,1998-11-22,Eden Prairie,MN,USA,USA,73,195,2017,1,8,20172018,N,41,10,12,22
Sean Monahan,WPG,L,C,1994-10-12,Brampton,ON,CAN,CAN,74,202,2013,1,6,20132014,N,50,10,18,28
Brandon Montour,FLA,R,D,1994-04-11,Brantford,ON,CAN,CAN,72,199,2014,2,55,20162017,N,50,7,11,18
Trevor Moore,LAK,L,L,1995-03-31,Thousand Oaks,CA,USA,USA,71,195,--,--,--,20182019,N,56,10,13,23
Samuel Morin,--,L,L,1995-07-12,Lac-Beauport,QC,CAN,CAN,78,202,2013,1,11,20162017,N,20,1,0,1
Josh Morrissey,WPG,L,D,1995-03-28,Calgary,AB,CAN,CAN,72,195,2013,1,13,20152016,N,56,4,17,21
Tyler Motte,TBL,L,C,1995-03-10,St. Clair,MI,USA,USA,70,194,2013,4,121,20162017,N,24,6,3,9
Connor Murphy,CHI,R,D,1993-03-26,Dublin,OH,USA,USA,76,212,2011,1,20,20132014,N,50,3,12,15
Ryan Murray,--,L,D,1993-09-27,Regina,SK,CAN,CAN,73,206,2012,1,2,20132014,N,48,0,14,14
Jake Muzzin,TOR,L,D,1989-02-21,Woodstock,ON,CAN,CAN,75,227,2007,5,141,20102011,N,53,4,23,27
Philippe Myers,TBL,R,D,1997-01-25,Moncton,NB,CAN,CAN,78,213,--,--,--,20182019,N,44,1,10,11
Tyler Myers,VAN,R,D,1990-02-01,Houston,TX,USA,CAN,80,229,2008,1,12,20092010,N,55,6,15,21
Vladislav Namestnikov,WPG,L,C,1992-11-22,Zhukovskiy,--,RUS,RUS,72,181,2011,1,27,20132014,N,53,8,9,17
Riley Nash,NYR,R,C,1989-05-09,Consort,AB,CAN,CAN,73,187,2007,1,21,20112012,N,37,2,5,7
James Neal,--,L,L,1987-09-03,Whitby,ON,CAN,CAN,75,212,2005,2,33,20082009,N,29,5,5,10
Martin Necas,CAR,R,C,1999-01-15,Nove Mesto na Morave,--,CZE,CZE,74,189,2017,1,12,20172018,N,53,14,27,41
Brock Nelson,NYI,L,C,1991-10-15,Warroad,MN,USA,USA,76,210,2010,1,30,20132014,N,56,18,15,33
Patrik Nemeth,--,L,D,1992-02-08,Stockholm,--,SWE,SWE,76,230,2010,2,41,20132014,N,52,3,7,10
Nikita Nesterov,--,L,D,1993-03-28,Chelyabinsk,--,RUS,RUS,71,191,2011,5,148,20142015,N,38,0,4,4
Valeri Nichushkin,COL,L,R,1995-03-04,Chelyabinsk,--,RUS,RUS,76,210,2013,1,10,20132014,N,55,10,11,21
Nino Niederreiter,WPG,L,R,1992-09-08,Chur,--,CHE,CHE,74,218,2010,1,5,20102011,N,56,20,14,34
Frans Nielsen,--,L,C,1984-04-24,Herning,--,DNK,DNK,73,186,2002,3,87,20062007,N,29,1,5,6
Matt Nieto,PIT,L,L,1992-11-05,Long Beach,CA,USA,USA,71,187,2011,2,47,20132014,N,28,5,2,7
Joakim Nordstrom,--,L,C,1992-02-25,Stockholm,--,SWE,SWE,73,194,2010,3,90,20132014,N,44,1,6,7
Josh Norris,OTT,L,C,1999-05-05,Oxford,MI,USA,USA,74,195,2017,1,19,20192020,N,56,17,18,35
Tomas Nosek,NJD,L,L,1992-09-01,Pardubice,--,CZE,CZE,75,205,--,--,--,20152016,N,38,8,10,18
Ryan Nugent-Hopkins,EDM,L,C,1993-04-12,Burnaby,BC,CAN,CAN,73,192,2011,1,1,20112012,N,52,16,19,35
Darnell Nurse,EDM,L,D,1995-02-04,Hamilton,ON,CAN,CAN,76,215,2013,1,7,20142015,N,56,16,20,36
Markus Nutivaara,--,L,D,1994-06-06,Oulu,--,FIN,FIN,73,187,2015,7,189,20162017,N,30,0,10,10
William Nylander,TOR,R,R,1996-05-01,Calgary,AB,CAN,SWE,72,202,2014,1,8,20152016,N,51,17,25,42
Liam O'Brien,ARI,L,C,1994-07-29,Halifax,NS,CAN,CAN,73,213,--,--,--,20142015,N,12,0,3,3
Drew O'Connor,PIT,L,L,1998-06-09,Chatham,NJ,USA,USA,75,200,--,--,--,20202021,N,10,0,1,1
Logan O'Connor,COL,R,R,1996-08-14,Missouri City,TX,USA,USA,72,175,--,--,--,20182019,N,22,3,2,5
Ryan O'Reilly,NSH,L,C,1991-02-07,Clinton,ON,CAN,CAN,73,207,2009,2,33,20092010,N,56,24,30,54
Jordan Oesterle,CGY,L,D,1992-06-25,Dearborn Heights,MI,USA,USA,72,187,--,--,--,20142015,N,43,1,10,11
Kyle Okposo,FLA,R,R,1988-04-16,St. Paul,MN,USA,USA,72,216,2006,1,7,20072008,N,35,2,11,13
Jamie Oleksiak,SEA,L,D,1992-12-21,Toronto,ON,CAN,CAN,79,257,2011,1,14,20122013,N,56,6,8,14
Mathieu Olivier,CBJ,R,R,1997-02-11,Biloxi,MS,USA,USA,73,222,--,--,--,20192020,N,30,3,2,5
Victor Olofsson,BUF,L,L,1995-07-18,Ornskoldsvik,--,SWE,SWE,71,182,2014,7,181,20182019,N,56,13,19,32
Dmitry Orlov,CAR,L,D,1991-07-23,Novokuznetsk,--,RUS,RUS,71,214,2009,2,55,20112012,N,51,8,14,22
T.J. Oshie,WSH,R,R,1986-12-23,Everett,WA,USA,USA,72,187,2005,1,24,20082009,N,53,22,21,43
Alex Ovechkin,WSH,R,L,1985-09-17,Moscow,--,RUS,RUS,75,238,2004,1,1,20052006,N,45,24,18,42
Max Pacioretty,WSH,L,L,1988-11-20,New Canaan,CT,USA,USA,74,217,2007,1,22,20082009,N,48,24,27,51
Jean-Gabriel Pageau,NYI,R,C,1992-11-11,Ottawa,ON,CAN,CAN,71,185,2011,4,96,20122013,N,54,14,14,28
Ondrej Palat,NJD,L,L,1991-03-28,Frydek-Mistek,--,CZE,CZE,72,194,2011,7,208,20122013,N,55,15,31,46
Kyle Palmieri,NYI,R,C,1991-02-01,Smithtown,NY,USA,USA,71,196,2009,1,26,20102011,N,51,10,11,21
Artemi Panarin,NYR,R,L,1991-10-30,Korkino,--,RUS,RUS,72,175,--,--,--,20152016,N,42,17,41,58
Richard Panik,--,L,R,1991-02-07,Martin,--,SVK,SVK,74,203,2009,2,52,20122013,N,48,4,9,13
Cedric Paquette,--,L,C,1993-08-13,Gaspe,QC,CAN,CAN,72,205,2012,4,101,20132014,N,47,4,4,8
Colton Parayko,STL,R,D,1993-05-12,St. Albert,AB,CAN,CAN,78,228,2012,3,86,20152016,N,32,2,10,12
Zach Parise,COL,L,L,1984-07-28,Minneapolis,MN,USA,USA,71,195,2003,1,17,20052006,N,45,7,11,18
David Pastrnak,BOS,R,R,1996-05-25,Havirov,--,CZE,CZE,72,196,2014,1,25,20142015,N,48,20,28,48
Greg Pateryn,--,R,D,1990-06-20,Sterling Heights,MI,USA,USA,74,221,2008,5,128,20122013,N,13,0,3,3
Nolan Patrick,--,R,C,1998-09-19,Winnipeg,MB,CAN,CAN,74,201,2017,1,2,20172018,N,52,4,5,9
Nicholas Paul,TBL,L,L,1995-03-20,Mississauga,ON,CAN,CAN,75,229,2013,4,101,20152016,N,56,5,15,20
Joe Pavelski,DAL,R,C,1984-07-11,Plover,WI,USA,USA,73,196,2003,7,205,20062007,N,56,25,26,51
Tanner Pearson,MTL,L,L,1992-08-10,Kitchener,ON,CAN,CAN,73,207,2012,1,30,20132014,N,51,10,8,18
Lane Pederson,EDM,R,C,1997-08-04,Saskatoon,SK,CAN,CAN,73,196,--,--,--,20202021,N,15,1,2,3
Andrew Peeke,BOS,R,D,1998-03-17,Parkland,FL,USA,USA,75,214,2016,2,34,20192020,N,11,0,3,3
Adam Pelech,NYI,L,D,1994-08-16,Toronto,ON,CAN,CAN,75,210,2012,3,65,20152016,N,56,4,10,14
Mathieu Perreault,--,L,C,1988-01-05,Drummondville,QC,CAN,CAN,70,189,2006,6,177,20092010,N,56,9,10,19
David Perron,DET,R,L,1988-05-28,Sherbrooke,QC,CAN,CAN,72,195,2007,1,26,20072008,N,56,19,39,58
Corey Perry,EDM,R,R,1985-05-16,Peterborough,ON,CAN,CAN,75,208,2003,1,28,20052006,N,49,9,12,21
Brett Pesce,CAR,R,D,1994-11-15,Tarrytown,NY,USA,USA,75,206,2013,3,66,20152016,N,55,4,21,25
Jeff Petry,DET,R,D,1987-12-09,Ann Arbor,MI,USA,USA,75,208,2006,2,45,20102011,N,55,12,30,42
Elias Pettersson,VAN,L,C,1998-11-12,Sundsvall,--,SWE,SWE,74,176,2017,1,5,20182019,N,26,10,11,21
Marcus Pettersson,PIT,L,D,1996-05-08,Skelleftea,--,SWE,SWE,75,177,2014,2,38,20172018,N,47,2,7,9
Alex Pietrangelo,VGK,R,D,1990-01-18,King City,ON,CAN,CAN,75,215,2008,1,4,20082009,N,41,7,16,23
Shane Pinto,OTT,R,C,2000-11-12,Franklin Square,NY,USA,USA,75,201,2019,2,32,20202021,N,12,1,6,7
Neal Pionk,WPG,R,D,1995-07-29,Omaha,NE,USA,USA,72,190,--,--,--,20172018,N,54,3,29,32
Rem Pitlick,CHI,L,C,1997-04-02,Ottawa,ON,CAN,CAN,71,186,2016,3,76,20182019,N,10,0,2,2
Tyler Pitlick,NYR,R,C,1991-11-01,Minneapolis,MN,USA,USA,74,199,2010,2,31,20132014,N,38,6,5,11
Brayden Point,TBL,R,C,1996-03-13,Calgary,AB,CAN,CAN,70,178,2014,3,79,20162017,N,56,23,25,48
Tucker Poolman,VAN,R,D,1993-06-08,Dubuque,IA,USA,USA,74,199,2013,5,127,20172018,N,39,0,1,1
Ivan Provorov,CBJ,L,D,1997-01-13,Yaroslavl,--,RUS,RUS,73,220,2015,1,7,20162017,N,56,7,19,26
Jesse Puljujarvi,PIT,R,R,1998-05-07,Alvkarleby,--,SWE,FIN,76,201,2016,1,4,20162017,N,55,15,10,25
Ryan Pulock,NYI,R,D,1994-10-06,Dauphin,MB,CAN,CAN,74,216,2013,1,15,20152016,N,56,2,15,17
Mark Pysyk,CGY,R,D,1992-01-11,Sherwood Park,AB,CAN,CAN,73,205,2010,1,23,20122013,N,36,3,1,4
Alexander Radulov,--,L,R,1986-07-05,Nizhny Tagil,--,RUS,RUS,73,200,2004,1,15,20062007,N,11,4,8,12
Michael Raffl,--,L,L,1988-12-01,Villach,--,AUT,AUT,73,205,--,--,--,20132014,N,44,4,7,11
Rickard Rakell,PIT,R,R,1993-05-05,Sundbyberg,--,SWE,SWE,73,195,2011,1,30,20122013,N,52,9,19,28
Mikko Rantanen,COL,L,R,1996-10-29,Nousiainen,--,FIN,FIN,76,215,2015,1,10,20152016,N,52,30,36,66
Victor Rask,--,L,C,1993-03-01,Leksand,--,SWE,SWE,74,199,2011,2,42,20142015,N,54,10,13,23
Michael Rasmussen,DET,L,C,1999-04-17,Surrey,BC,CAN,CAN,78,220,2017,1,9,20182019,N,40,3,9,12
Kyle Rau,--,L,C,1992-10-24,Eden Prairie,MN,USA,USA,69,171,2011,3,91,20152016,N,14,0,2,2
Ryan Reaves,TOR,R,R,1987-01-20,Winnipeg,MB,CAN,CAN,74,226,2005,5,156,20102011,N,37,1,4,5
Mike Reilly,NYI,L,D,1993-07-13,Chicago,IL,USA,USA,73,196,2011,4,98,20152016,N,55,0,27,27
Sam Reinhart,FLA,R,C,1995-11-06,West Vancouver,BC,CAN,CAN,74,193,2014,1,2,20142015,N,54,25,15,40
Dan Renouf,BOS,L,D,1994-06-01,Pickering,ON,CAN,CAN,75,202,--,--,--,20162017,N,18,0,3,3
Brad Richardson,--,L,R,1985-02-04,Belleville,ON,CAN,CAN,72,190,2003,5,163,20052006,N,17,1,3,4
Tobias Rieder,--,L,L,1993-01-10,Landshut,--,DEU,DEU,71,189,2011,4,114,20142015,N,44,5,2,7
Morgan Rielly,TOR,L,D,1994-03-09,Vancouver,BC,CAN,CAN,73,225,2012,1,5,20132014,N,55,5,30,35
Rasmus Ristolainen,PHI,R,D,1994-10-27,Turku,--,FIN,FIN,76,208,2013,1,8,20132014,N,49,4,14,18
Brett Ritchie,--,R,R,1993-07-01,Orangeville,ON,CAN,CAN,76,215,2011,2,44,20142015,N,32,4,4,8
Nick Ritchie,--,L,L,1995-12-05,Orangeville,ON,CAN,CAN,75,236,2014,1,10,20152016,N,56,15,11,26
Jason Robertson,DAL,L,L,1999-07-22,Arcadia,CA,USA,USA,75,202,2017,2,39,20192020,N,51,17,28,45
Eric Robinson,BUF,L,L,1995-06-14,Bellmawr,NJ,USA,USA,74,211,--,--,--,20172018,N,56,8,10,18
Evan Rodrigues,FLA,R,C,1993-07-28,Toronto,ON,CAN,CAN,71,175,--,--,--,20152016,N,35,7,7,14
Alexander Romanov,NYI,L,D,2000-01-06,Moscow,--,RUS,RUS,73,215,2018,2,38,20202021,N,54,1,5,6
Kevin Rooney,CGY,L,C,1993-05-21,Canton,MA,USA,USA,74,190,--,--,--,20162017,N,54,8,6,14
Jack Roslovic,NYR,R,C,1997-01-29,Columbus,OH,USA,USA,73,198,2015,1,25,20162017,N,48,12,22,34
Antoine Roussel,--,L,L,1989-11-21,Roubaix,--,FRA,FRA,71,200,--,--,--,20122013,N,35,1,3,4
Carter Rowney,--,R,C,1989-05-10,Grande Prairie,AB,CAN,CAN,74,208,--,--,--,20162017,N,19,0,6,6
Matt Roy,LAK,R,D,1995-03-01,Detroit,MI,USA,USA,74,210,2015,7,194,20182019,N,44,2,8,10
Nicolas Roy,VGK,R,C,1997-02-05,Amos,QC,CAN,CAN,76,202,2015,4,96,20172018,N,50,6,9,15
Chad Ruhwedel,NYR,R,D,1990-05-07,San Diego,CA,USA,USA,71,191,--,--,--,20122013,N,17,0,2,2
Arttu Ruotsalainen,BUF,L,C,1997-10-29,Oulu,--,FIN,FIN,69,187,--,--,--,20202021,N,17,5,1,6
Kris Russell,--,L,D,1987-05-02,Caroline,AB,CAN,CAN,70,170,2005,3,67,20072008,N,35,0,9,9
Bryan Rust,PIT,R,R,1992-05-11,Pontiac,MI,USA,USA,71,192,2010,3,80,20142015,N,56,22,20,42
Jan Rutta,SJS,R,D,1990-07-29,Pisek,--,CZE,CZE,75,204,--,--,--,20172018,N,35,0,8,8
Bobby Ryan,--,R,R,1987-03-17,Cherry Hill,NJ,USA,USA,74,208,2005,1,2,20072008,N,33,7,7,14
Derek Ryan,EDM,R,C,1986-12-29,Spokane,WA,USA,USA,70,185,--,--,--,20152016,N,43,2,11,13
Brandon Saad,STL,L,L,1992-10-27,Pittsburgh,PA,USA,USA,73,215,2011,2,43,20112012,N,44,15,9,24
Mattias Samuelsson,BUF,L,D,2000-03-14,Philadelphia,PA,USA,USA,76,224,2018,2,32,20202021,N,12,0,2,2
Zachary Sanford,CHI,L,L,1994-11-09,Salem,MA,USA,USA,76,206,2013,2,61,20162017,N,52,10,6,16
Travis Sanheim,PHI,L,D,1996-03-29,Elkhorn,MB,CAN,CAN,76,222,2014,1,17,20172018,N,55,3,12,15
David Savard,MTL,R,D,1990-10-22,St-Hyacinthe,QC,CAN,CAN,73,238,2009,4,94,20112012,N,54,1,5,6
Marco Scandella,STL,L,D,1990-02-23,Montréal,QC,CAN,CAN,75,212,2008,2,55,20102011,N,49,3,6,9
Colton Sceviour,--,R,C,1989-04-20,Red Deer,AB,CAN,CAN,72,190,2007,4,112,20102011,N,46,5,5,10
Mark Scheifele,WPG,R,C,1993-03-15,Kitchener,ON,CAN,CAN,75,207,2011,1,7,20112012,N,56,21,42,63
Brayden Schenn,STL,L,C,1991-08-22,Saskatoon,SK,CAN,CAN,73,199,2009,1,5,20092010,N,56,16,20,36
Luke Schenn,NSH,R,D,1989-11-02,Saskatoon,SK,CAN,CAN,74,225,2008,1,5,20082009,N,38,2,2,4
Nick Schmaltz,ARI,R,C,1996-02-23,Madison,WI,USA,USA,72,181,2014,1,20,20162017,N,52,10,22,32
Nate Schmidt,WPG,L,D,1991-07-16,St. Cloud,MN,USA,USA,72,192,--,--,--,20132014,N,54,5,10,15
Justin Schultz,SEA,R,D,1990-07-06,Kelowna,BC,CAN,CAN,74,190,2008,2,43,20122013,N,46,3,24,27
Jaden Schwartz,SEA,L,C,1992-06-25,Wilcox,SK,CAN,CAN,70,185,2010,1,14,20112012,N,40,8,13,21
Andrej Sekera,--,L,D,1986-06-08,Bojnice,--,SVK,SVK,72,200,2004,3,71,20062007,N,46,3,2,5
Mikhail Sergachev,TBL,L,D,1998-06-25,Nizhnekamsk,--,RUS,RUS,75,211,2016,1,9,20162017,N,56,4,26,30
Damon Severson,CBJ,R,D,1994-08-07,Melville,SK,CAN,CAN,74,202,2012,2,60,20142015,N,56,3,18,21
Yegor Sharangovich,CGY,L,C,1998-06-06,Minsk,--,BLR,BLR,74,196,2018,5,141,20202021,N,54,16,14,30
Kevin Shattenkirk,BOS,R,D,1989-01-29,New Rochelle,NY,USA,USA,72,203,2007,1,14,20102011,N,55,2,13,15
Andrew Shaw,--,R,R,1991-07-20,Belleville,ON,CAN,CAN,71,182,2011,5,139,20112012,N,14,2,2,4
Riley Sheahan,--,L,C,1991-12-07,St. Catharines,ON,CAN,CAN,74,214,2010,1,21,20112012,N,53,4,9,13
Conor Sheary,TBL,L,L,1992-06-08,Winchester,MA,USA,USA,68,179,--,--,--,20152016,N,53,14,8,22
Kiefer Sherwood,NSH,R,L,1995-03-31,Columbus,OH,USA,USA,72,194,--,--,--,20182019,N,16,0,3,3
Devin Shore,SEA,L,C,1994-07-19,Ajax,ON,CAN,CAN,73,206,2012,2,61,20152016,N,38,5,4,9
Jonas Siegenthaler,NJD,L,D,1997-05-06,Zurich,--,CHE,CHE,74,218,2015,2,57,20182019,N,15,0,0,0
Jakob Silfverberg,ANA,R,R,1990-10-13,Gavle,--,SWE,SWE,73,207,2009,2,39,20122013,N,47,8,8,16
Radim Simek,DET,L,D,1992-09-20,Mlada Boleslav,--,CZE,CZE,72,204,--,--,--,20182019,N,40,2,4,6
Wayne Simmonds,--,R,R,1988-08-26,Scarborough,ON,CAN,CAN,74,184,2007,2,61,20082009,N,38,7,2,9
Dominik Simon,--,L,C,1994-08-08,Prague,--,CZE,CZE,71,190,2015,5,137,20152016,N,11,0,0,0
Colton Sissons,NSH,R,C,1993-11-05,North Vancouver,BC,CAN,CAN,73,200,2012,2,50,20132014,N,54,8,7,15
Jeff Skinner,BUF,L,L,1992-05-16,Toronto,ON,CAN,CAN,71,200,2010,1,7,20102011,N,53,7,7,14
Brady Skjei,CAR,L,D,1994-03-26,Lakeville,MN,USA,USA,75,210,2012,1,28,20152016,N,52,3,7,10
Jaccob Slavin,CAR,L,D,1994-05-01,Denver,CO,USA,USA,75,207,2012,4,120,20152016,N,52,3,12,15
Brendan Smith,NJD,L,D,1989-02-08,Mimico,ON,CAN,CAN,74,200,2007,1,27,20112012,N,48,5,5,10
Craig Smith,DAL,R,C,1989-09-05,Madison,WI,USA,USA,73,203,2009,4,98,20112012,N,54,13,19,32
Givani Smith,SJS,L,R,1998-02-27,Toronto,ON,CAN,CAN,74,214,2016,2,46,20192020,N,16,1,3,4
Reilly Smith,PIT,L,R,1991-04-01,Mimico,ON,CAN,CAN,73,185,2009,3,69,20112012,N,53,14,11,25
Ty Smith,CAR,L,D,2000-03-24,Lloydminster,AB,CAN,CAN,71,180,2018,1,17,20202021,N,48,2,21,23
Carl Soderberg,--,L,C,1985-10-12,Malmo,--,SWE,SWE,75,210,2004,2,49,20122013,N,45,7,10,17
Marcus Sorensen,--,L,L,1992-04-07,Sodertalje,--,SWE,SWE,71,175,2010,4,106,20162017,N,29,1,4,5
Carson Soucy,VAN,L,D,1994-07-27,Viking,AB,CAN,CAN,77,208,2013,5,137,20172018,N,50,1,16,17
Jason Spezza,--,R,C,1983-06-13,Toronto,ON,CAN,CAN,75,219,2001,1,2,20022003,N,54,10,20,30
Daniel Sprong,DET,R,R,1997-03-17,Amsterdam,--,NLD,NLD,72,195,2015,2,46,20152016,N,42,13,7,20
Jared Spurgeon,MIN,R,D,1989-11-29,Edmonton,AB,CAN,CAN,69,166,2008,6,156,20102011,N,54,7,18,25
Eric Staal,--,L,C,1984-10-29,Thunder Bay,ON,CAN,CAN,76,195,2003,1,2,20032004,N,53,5,8,13
Jordan Staal,CAR,L,C,1988-09-10,Thunder Bay,ON,CAN,CAN,76,220,2006,1,2,20062007,N,53,16,22,38
Marc Staal,PHI,L,D,1987-01-13,Thunder Bay,ON,CAN,CAN,76,208,2005,1,12,20072008,N,56,3,7,10
Steven Stamkos,TBL,R,C,1990-02-07,Markham,ON,CAN,CAN,73,193,2008,1,1,20082009,N,38,17,17,34
Logan Stanley,WPG,L,D,1998-05-26,Waterloo,ON,CAN,CAN,79,231,2016,1,18,20202021,N,37,1,3,4
Paul Stastny,--,L,C,1985-12-27,Quebec City,QC,CAN,USA,72,193,2005,2,44,20062007,N,56,13,16,29
Troy Stecher,EDM,R,D,1994-04-07,Richmond,BC,CAN,CAN,70,184,--,--,--,20162017,N,44,3,8,11
Sam Steel,DAL,L,C,1998-02-03,Ardrossan,AB,CAN,CAN,72,185,2016,1,30,20182019,N,42,6,6,12
Kevin Stenlund,FLA,R,C,1996-09-20,Stockholm,--,SWE,SWE,77,215,2015,2,58,20182019,N,32,5,5,10
Derek Stepan,--,R,C,1990-06-18,Hastings,MN,USA,USA,71,196,2008,2,51,20102011,N,20,1,5,6
Chandler Stephenson,VGK,L,C,1994-04-22,Saskatoon,SK,CAN,CAN,72,209,2012,3,77,20152016,N,51,14,21,35
Riley Stillman,BUF,L,D,1998-03-09,Peterborough,ON,CAN,CAN,73,196,2016,4,114,20182019,N,21,1,0,1
Mark Stone,VGK,R,R,1992-05-13,Winnipeg,MB,CAN,CAN,75,212,2010,6,178,20122013,N,55,21,40,61
Michael Stone,--,R,D,1990-06-07,Winnipeg,MB,CAN,CAN,75,210,2008,3,69,20112012,N,21,2,2,4
Anton Stralman,--,R,D,1986-08-01,Tibro,--,SWE,SWE,71,193,2005,7,216,20072008,N,38,3,6,9
Austin Strand,--,R,D,1997-02-17,Calgary,AB,CAN,CAN,75,215,--,--,--,20202021,N,13,0,1,1
Dylan Strome,WSH,L,C,1997-03-07,Mississauga,ON,CAN,CAN,75,200,2015,1,3,20162017,N,40,9,8,17
Ryan Strome,ANA,R,C,1993-07-11,Mississauga,ON,CAN,CAN,73,191,2011,1,5,20132014,N,56,14,35,49
Jack Studnicka,SJS,R,C,1999-02-18,Windsor,ON,CAN,CAN,73,187,2017,2,53,20192020,N,20,1,2,3
